currency,currencyLabel,shortName,jurisdictionLabel,startTime,price,unitSymbol
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,Euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,Euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,евро,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,евро,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euró,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euró,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euró,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,ewro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,ewro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,ewro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euró,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euró,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,ewro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,ewro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euras,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euras,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euras,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,eiro,Еврозона,2002-01-01T00:00:00Z,24.5,€
http://www.wikidata.org/entity/Q4916,евро,eiro,Еврозона,2002-01-01T00:00:00Z,491.96775,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,euras,Еврозона,2002-01-01T00:00:00Z,655.957,€
http://www.wikidata.org/entity/Q4916,евро,eiro,Еврозона,2002-01-01T00:00:00Z,1.95583,€
http://www.wikidata.org/entity/Q4916,евро,euro,Еврозона,2002-01-01T00:00:00Z,7.46038,€
http://www.wikidata.org/entity/Q21531507,Белорусский рубль,rubl’u,Belarus,2016-07-01T00:00:00Z,,Br
http://www.wikidata.org/entity/Q39099,китайский юань,Yuan,Китай,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q39099,китайский юань,CNY,People's Republic of China,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q131723,Биткоин,BTC,Сальвадор,,103331.32,₿
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.13404,kr
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.14216,kr
http://www.wikidata.org/entity/Q41044,российский рубль,RUB,Russia,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q41044,российский рубль,р.,Россия,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q41044,российский рубль,rubl’u,Россия,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q41044,российский рубль,руб.,Россия,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q25224,фунт стерлингов,GBP (£),Великобритания,1694-07-27T00:00:00Z,1.180998,£
http://www.wikidata.org/entity/Q25224,фунт стерлингов,GBP (£),Великобритания,1694-07-27T00:00:00Z,1.246643,£
http://www.wikidata.org/entity/Q39099,китайский юань,yuan,People's Republic of China,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q199471,афгани,AFN,Afghanistan,1923-01-01T00:00:00Z,0.01161,Afs
http://www.wikidata.org/entity/Q199471,афгани,AFN,Afghanistan,1923-01-01T00:00:00Z,0.01161,؋
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Украина,1996-09-02T00:00:00Z,100000,₴
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.13404,kr.
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.14216,kr.
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Украина,1996-09-02T00:00:00Z,0.028976,₴
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Украина,1996-09-02T00:00:00Z,0.036046,₴
http://www.wikidata.org/entity/Q41044,российский рубль,₽,Россия,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q39099,китайский юань,RMB,Китай,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q41044,российский рубль,р.,Russia,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q41044,российский рубль,rubl’u,Russia,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q41044,российский рубль,руб.,Russia,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.13404,kr.
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.14216,kr.
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.13404,kr
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.14216,kr
http://www.wikidata.org/entity/Q21531507,Белорусский рубль,rubl’u,Беларусь,2016-07-01T00:00:00Z,,Br
http://www.wikidata.org/entity/Q131723,Биткоин,BTC,Central African Republic,,103331.32,₿
http://www.wikidata.org/entity/Q131723,Биткоин,BTC,Центральноафриканская Республика,,103331.32,₿
http://www.wikidata.org/entity/Q41044,российский рубль,₽,Russia,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.13404,kr
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.14216,kr
http://www.wikidata.org/entity/Q41044,российский рубль,RUB,Россия,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q122922,шведская крона,SEK,Sweden,1924-01-01T00:00:00Z,0.09718,kr
http://www.wikidata.org/entity/Q172540,болгарский лев,лв.,Bulgaria,1880-06-04T00:00:00Z,0.511291,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лев,Bulgaria,1880-06-04T00:00:00Z,0.511291,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лева,Bulgaria,1880-06-04T00:00:00Z,0.511291,лв.
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.13404,kr.
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.14216,kr.
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Ukraine,1996-09-02T00:00:00Z,2.041191,₴
http://www.wikidata.org/entity/Q39099,китайский юань,CNY,Китай,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q39099,китайский юань,Yuan,People's Republic of China,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.13404,kr
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Дания,1873-05-27T00:00:00Z,0.14216,kr
http://www.wikidata.org/entity/Q41044,российский рубль,RUB,Russia,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q25224,фунт стерлингов,GBP (£),United Kingdom,1694-07-27T00:00:00Z,1.180998,£
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Украина,1996-09-02T00:00:00Z,2.041191,₴
http://www.wikidata.org/entity/Q199471,афгани,AFN,Афганистан,1923-01-01T00:00:00Z,0.01161,Afs
http://www.wikidata.org/entity/Q199471,афгани,AFN,Афганистан,1923-01-01T00:00:00Z,0.01161,؋
http://www.wikidata.org/entity/Q39099,китайский юань,yuan,Китай,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q25224,фунт стерлингов,GBP (£),United Kingdom,1694-07-27T00:00:00Z,1.246643,£
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q39099,китайский юань,RMB,People's Republic of China,1949-01-01T00:00:00Z,0.14840716,¥
http://www.wikidata.org/entity/Q131723,Биткоин,BTC,El Salvador,,103331.32,₿
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q122922,шведская крона,SEK,Швеция,1924-01-01T00:00:00Z,0.09718,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.64,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.086,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.094,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.99,kr
http://www.wikidata.org/entity/Q172540,болгарский лев,лв.,Болгария,1880-06-04T00:00:00Z,0.511291,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лев,Болгария,1880-06-04T00:00:00Z,0.511291,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лева,Болгария,1880-06-04T00:00:00Z,0.511291,лв.
http://www.wikidata.org/entity/Q41044,российский рубль,RUB,Россия,1992-05-01T00:00:00Z,0.01319,₽
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.13404,kr.
http://www.wikidata.org/entity/Q25417,датская крона,DKK,Denmark,1873-05-27T00:00:00Z,0.14216,kr.
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q132643,норвежская крона,NOK,Норвегия,1875-01-01T00:00:00Z,0.20097674699037321381916112305806218220551882147235564845147416443917438752,kr
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Ukraine,1996-09-02T00:00:00Z,100000,₴
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Ukraine,1996-09-02T00:00:00Z,0.028976,₴
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,Ukraine,1996-09-02T00:00:00Z,0.036046,₴
